bug_id,"short_desc","bug_status","keywords","product","component","version","op_sys","target_milestone","qa_contact","short_short_desc","assigned_to","reporter"
377582,"Core :: Drag and Drop needs a watchable QA contact","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Core :: Drag and Drop needs a watchable QA contact","mozillamarcia.knous","reed"
377655,"Create addons.mozilla.org::Localization component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create addons.mozilla.org::Localization component","mozillamarcia.knous","fligtar"
378196,"Core Printing default assignee should be nobody, QA should be printing@core.bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Core Printing default assignee should be nobody, QA should be printing@core.bugs","mozillamarcia.knous","fantasai.bugs"
380213,"Create a quality.mozilla.org Component in Bugzilla","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create a quality.mozilla.org Component in Bugzilla","mozillamarcia.knous","jaymoz"
380673,"Add a component or category to bugzilla for XUL Explorer","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Add a component or category to bugzilla for XUL Explorer","mozillamarcia.knous","mark.finkle"
381665,"Rename ""PC"" and ""Mac"" in hardware field to reflect use as a CPU architecture","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Rename ""PC"" and ""Mac"" in hardware field to reflect use as a CPU architecture","mozillamarcia.knous","jruderman"
382010,"MailNews: Networking and Networking: IMAP have obsolete QA grylchan@yahoo.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","MailNews: Networking and Networking: IMAP have obsolete QA grylchan@yahoo.com","mozillamarcia.knous","vseerror"
382061,"Please reassign default stats product/component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please reassign default stats product/component","mozillamarcia.knous","bhashem"
386242,"Add a checkin-needed keyword to b.m.o","RESOLVED","dev-doc-complete","bugzilla.mozilla.org","Administration","other","All","---","timeless","Add a checkin-needed keyword to b.m.o","mozillamarcia.knous","jwalden+bmo"
388327,"Add a component to bugzilla for WebRunner","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Add a component to bugzilla for WebRunner","mozillamarcia.knous","mark.finkle"
388689,"Please create QA Community Extension component in Webtools","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create QA Community Extension component in Webtools","mozillamarcia.knous","zach"
389332,"hide approval1.8.1.5 request boxes","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","hide approval1.8.1.5 request boxes","mozillamarcia.knous","dveditz"
390145,"Create l10n bugzilla component for Kinyarwanda","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create l10n bugzilla component for Kinyarwanda","mozillamarcia.knous","l10n"
399217,"change default QA of Persian bugzilla component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","change default QA of Persian bugzilla component","mozillamarcia.knous","l10n"
400419,"Please create pseudonymous user jss-qa@jss.bugs and make it default QA contact for product JSS","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create pseudonymous user jss-qa@jss.bugs and make it default QA contact for product JSS","mozillamarcia.knous","nelson"
402792,"Change component owner for ""XP Toolkit/Widgets: Trees""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Change component owner for ""XP Toolkit/Widgets: Trees""","mozillamarcia.knous","jruderman"
403947,"please add JSS versions and target milestones: 4.2.6, 4.2.7, 4.2.8, 4.2.9, and 4.2.10","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","please add JSS versions and target milestones: 4.2.6, 4.2.7, 4.2.8, 4.2.9, and 4.2.10","mozillamarcia.knous","glenbeasley"
404390,"create mobile keyword and add mobile-related OSes","RESOLVED","mobile","bugzilla.mozilla.org","Administration","other","All","---","timeless","create mobile keyword and add mobile-related OSes","mozillamarcia.knous","christian.bugzilla"
404670,"Add 'Weave' component to bugzilla","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add 'Weave' component to bugzilla","mozillamarcia.knous","thunder"
406928,"Change Core :: Widget: BeOS default assignee / QA contact","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Change Core :: Widget: BeOS default assignee / QA contact","mozillamarcia.knous","reed"
413513,"In ""Sumo"" product, rename ""Administration"" component to ""General""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","In ""Sumo"" product, rename ""Administration"" component to ""General""","mozillamarcia.knous","jason.barnabe"
423103,"Add me to the Romanian assignees","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add me to the Romanian assignees","mozillamarcia.knous","alex"
423349,"Need more prominent way to report layout/rendering bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need more prominent way to report layout/rendering bugs","mozillamarcia.knous","josh"
442277,"Add Sumo bugzilla component ""l10n"" and milestone ""Future""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Sumo bugzilla component ""l10n"" and milestone ""Future""","mozillamarcia.knous","djst"
444372,"add a ""spatial navigation"" component to toolkit.","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","add a ""spatial navigation"" component to toolkit.","mozillamarcia.knous","doug.turner"
446687,"Fix old Widget/Gfx components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Fix old Widget/Gfx components","mozillamarcia.knous","vladimir"
450225,"Prism needs blocking1.0 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Prism needs blocking1.0 flag","mozillamarcia.knous","matthew.gertner"
455901,"Component description needed for ""Core/Printing: Setup""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Component description needed for ""Core/Printing: Setup""","mozillamarcia.knous","matspal"
459422,"Remove the ""Future"" target milestone from the ""Bugzilla"" product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Remove the ""Future"" target milestone from the ""Bugzilla"" product","mozillamarcia.knous","LpSolit"
467175,"Please add camino2.0b2 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add camino2.0b2 flag","mozillamarcia.knous","alqahira"
467980,"Need new Fennec components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Need new Fennec components","mozillamarcia.knous","pavlov"
469701,"Please add Symbian to the OS field","RESOLVED","mobile","bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add Symbian to the OS field","mozillamarcia.knous","christian.bugzilla"
473111,"Create Mozilla Labs :: Bespin component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Create Mozilla Labs :: Bespin component","mozillamarcia.knous","dion"
474783,"Create l10n bugzilla component for Sri Lankan Tamil (ta-LK)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create l10n bugzilla component for Sri Lankan Tamil (ta-LK)","mozillamarcia.knous","bugzilla"
476980,"please create 3 new subcomponents for the Thunderbird product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","please create 3 new subcomponents for the Thunderbird product","mozillamarcia.knous","dmose"
477879,"Add ""OS Integration"" component to SeaMonkey product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""OS Integration"" component to SeaMonkey product","mozillamarcia.knous","bugzilla"
478057,"Create Add-on Security component in AMO","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create Add-on Security component in AMO","mozillamarcia.knous","fligtar"
478238,"give a watchable QA contacts for all components in ""Marketing"" product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","give a watchable QA contacts for all components in ""Marketing"" product","mozillamarcia.knous","bartml"
478932,"Add 'AUS Server' Component to Mozilla Messaging product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add 'AUS Server' Component to Mozilla Messaging product","mozillamarcia.knous","gozer"
482597,"create a ""New Tab"" component in the Labs product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","create a ""New Tab"" component in the Labs product","mozillamarcia.knous","mbeltzner"
482710,"Add ""Session Restore"" component to SeaMonkey product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""Session Restore"" component to SeaMonkey product","mozillamarcia.knous","philip.chee"
490257,"give a different QA Contacts for components from ""Release Engineering"" family","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","give a different QA Contacts for components from ""Release Engineering"" family","mozillamarcia.knous","bartml"
490837,"Create new Component mozillaservice.org for moservice project","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create new Component mozillaservice.org for moservice project","mozillamarcia.knous","ozten.bugs"
491275,"Add OS Integration component for TB","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add OS Integration component for TB","mozillamarcia.knous","iann_bugzilla"
491277,"Add OS Integration component for Calendar","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add OS Integration component for Calendar","mozillamarcia.knous","iann_bugzilla"
491279,"Add Account Manager component to MailNews Core","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Account Manager component to MailNews Core","mozillamarcia.knous","iann_bugzilla"
493048,"Add VCS and Collaboration components to Bespin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add VCS and Collaboration components to Bespin product","mozillamarcia.knous","gphemsley"
493677,"Create Mozilla Labs :: Jetpack component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Create Mozilla Labs :: Jetpack component","mozillamarcia.knous","cbeard"
493796,"Please add component and target milestones Personas","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Please add component and target milestones Personas","mozillamarcia.knous","sgupta"
500951,"replace core:webdav qa contact with a watchable one (webdav@core.bugs)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","replace core:webdav qa contact with a watchable one (webdav@core.bugs)","mozillamarcia.knous","timeless"
501393,"add approval1.9.1.1 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","add approval1.9.1.1 flag","mozillamarcia.knous","mbeltzner"
502912,"Please update the Core:IPC component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows NT","---","timeless","Please update the Core:IPC component","mozillamarcia.knous","benjamin"
509131,"Need a component under Testing for Code Coverage tools bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Need a component under Testing for Code Coverage tools bugs","mozillamarcia.knous","timr"
510215,"Give beltzner more bits, yo","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Give beltzner more bits, yo","mozillamarcia.knous","bzbarsky"
513795,"Add MozRunner and JSBridge components to the Testing Product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add MozRunner and JSBridge components to the Testing Product","mozillamarcia.knous","ctalbert"
